Time (s),Raw ADC,Voltage (V),Voltage_Filtered
1561.418,168,0.82,0.82
1561.687,173,0.845,0.82
1561.956,166,0.811,0.825
1562.225,169,0.825,0.82
1562.494,168,0.82,0.825
1562.763,173,0.845,0.82
1563.032,165,0.806,0.82
1563.301,173,0.845,0.82
1563.57,168,0.82,0.82
1563.839,168,0.82,0.82
1564.108,167,0.815,0.82
1564.377,167,0.815,0.82
1564.646,171,0.835,0.82
1564.915,170,0.83,0.83
1565.184,171,0.835,0.83
1565.453,168,0.82,0.835
1565.722,174,0.85,0.83
1565.991,166,0.811,0.835
1566.26,179,0.874,0.82
1566.529,165,0.806,0.825
1566.798,176,0.859,0.82
1567.067,168,0.82,0.825
1567.336,169,0.825,0.82
1567.605,167,0.815,0.82
1567.874,172,0.84,0.82
1568.143,167,0.815,0.825
1568.412,168,0.82,0.82
1568.681,171,0.835,0.83
1568.95,171,0.835,0.82
1569.219,168,0.82,0.825
1569.488,170,0.83,0.83
1569.757,168,0.82,0.83
1570.026,169,0.825,0.83
1570.295,173,0.845,0.83
1570.564,170,0.83,0.83
1570.833,173,0.845,0.84
1571.102,168,0.82,0.84
1571.371,173,0.845,0.84
1571.64,172,0.84,0.84
1571.909,172,0.84,0.84
1572.178,176,0.859,0.84
1572.447,168,0.82,0.84
1572.716,178,0.869,0.84
1572.985,171,0.835,0.859
1573.254,179,0.874,0.835
1573.523,168,0.82,0.864
1573.792,180,0.879,0.835
1574.061,166,0.811,0.864
1574.33,177,0.864,0.82
1574.599,166,0.811,0.85
1574.868,177,0.864,0.82
1575.137,168,0.82,0.825
1575.406,174,0.85,0.825
1575.675,168,0.82,0.83
1575.944,169,0.825,0.825
1576.213,170,0.83,0.83
1576.482,172,0.84,0.83
1576.751,167,0.815,0.83
1577.02,172,0.84,0.83
1577.289,171,0.835,0.825
1577.558,169,0.825,0.825
1577.827,169,0.825,0.83
1578.096,167,0.815,0.83
1578.365,172,0.84,0.825
1578.634,170,0.83,0.825
1578.903,173,0.845,0.83
1579.172,166,0.811,0.83
1579.441,169,0.825,0.83
1579.71,170,0.83,0.825
1579.979,170,0.83,0.825
1580.248,167,0.815,0.825
1580.517,168,0.82,0.83
1580.786,171,0.835,0.83
1581.055,168,0.82,0.835
1581.324,171,0.835,0.835
1581.593,171,0.835,0.835
1581.862,172,0.84,0.83
1582.131,170,0.83,0.83
1582.4,168,0.82,0.825
1582.669,166,0.811,0.825
1582.938,169,0.825,0.82
1583.207,168,0.82,0.82
1583.476,169,0.825,0.825
1583.745,166,0.811,0.825
1584.014,173,0.845,0.825
1584.283,176,0.859,0.825
1584.552,169,0.825,0.845
1584.821,179,0.874,0.845
1585.09,169,0.825,0.85
1585.359,176,0.859,0.835
1585.628,171,0.835,0.835
1585.897,174,0.85,0.835
1586.166,170,0.83,0.835
1586.435,171,0.835,0.835
1586.704,166,0.811,0.835
1586.973,174,0.85,0.83
1587.242,166,0.811,0.835
1587.511,173,0.845,0.82
1587.78,168,0.82,0.82
1588.049,174,0.85,0.82
1588.318,166,0.811,0.82
1588.587,168,0.82,0.82
1588.856,171,0.835,0.82
1589.125,168,0.82,0.82
1589.394,177,0.864,0.835
1589.663,168,0.82,0.835
1589.932,175,0.854,0.835
1590.201,171,0.835,0.84
1590.47,176,0.859,0.835
1590.739,167,0.815,0.84
1591.008,172,0.84,0.835
1591.277,169,0.825,0.83
1591.546,175,0.854,0.83
1591.815,166,0.811,0.83
1592.084,170,0.83,0.825
1592.353,170,0.83,0.825
1592.622,169,0.825,0.825
1592.891,169,0.825,0.825
1593.16,168,0.82,0.825
1593.429,168,0.82,0.825
1593.698,171,0.835,0.825
1593.967,169,0.825,0.825
1594.236,171,0.835,0.825
1594.505,169,0.825,0.825
1594.774,168,0.82,0.825
1595.043,169,0.825,0.825
1595.312,169,0.825,0.825
1595.581,177,0.864,0.825
1595.85,166,0.811,0.825
1596.119,176,0.859,0.825
1596.388,166,0.811,0.825
1596.657,169,0.825,0.82
1596.926,169,0.825,0.82
1597.195,168,0.82,0.82
1597.464,167,0.815,0.82
1597.733,168,0.82,0.82
1598.002,169,0.825,0.82
1598.271,167,0.815,0.82
1598.54,168,0.82,0.825
1598.809,170,0.83,0.825
1599.078,169,0.825,0.825
1599.347,169,0.825,0.825
1599.616,173,0.845,0.825
1599.885,166,0.811,0.825
1600.154,169,0.825,0.825
1600.423,170,0.83,0.825
1600.692,173,0.845,0.825
1600.961,167,0.815,0.825
1601.23,169,0.825,0.825
1601.499,169,0.825,0.825
1601.768,168,0.82,0.825
1602.037,172,0.84,0.825
1602.306,168,0.82,0.825
1602.575,169,0.825,0.825
1602.844,166,0.811,0.825
1603.113,170,0.83,0.825
1603.382,170,0.83,0.825
1603.651,169,0.825,0.83
1603.92,168,0.82,0.83
1604.189,174,0.85,0.83
1604.458,170,0.83,0.825
1604.727,169,0.825,0.825
1604.996,170,0.83,0.825
1605.265,169,0.825,0.825
1605.534,169,0.825,0.825
1605.803,168,0.82,0.83
1606.072,174,0.85,0.825
1606.341,171,0.835,0.835
1606.61,173,0.845,0.835
1606.879,167,0.815,0.845
1607.148,177,0.864,0.835
1607.417,170,0.83,0.845
1607.686,174,0.85,0.83
1607.955,166,0.811,0.85
1608.224,174,0.85,0.83
1608.493,166,0.811,0.845
1608.762,174,0.85,0.82
1609.031,168,0.82,0.82
1609.3,173,0.845,0.82
1609.569,168,0.82,0.82
1609.838,168,0.82,0.82
1610.107,167,0.815,0.82
1610.376,168,0.82,0.82
1610.645,168,0.82,0.82
1610.914,167,0.815,0.82
1611.183,168,0.82,0.82
1611.452,170,0.83,0.825
1611.721,170,0.83,0.825
1611.99,169,0.825,0.825
1612.259,169,0.825,0.825
1612.528,169,0.825,0.825
1612.797,173,0.845,0.825
1613.066,166,0.811,0.825
1613.335,173,0.845,0.84
1613.604,172,0.84,0.84
1613.873,169,0.825,0.84
1614.142,174,0.85,0.84
1614.411,168,0.82,0.84
1614.68,173,0.845,0.835
1614.949,168,0.82,0.84
1615.218,172,0.84,0.835
1615.487,171,0.835,0.84
1615.756,179,0.874,0.835
1616.025,166,0.811,0.84
1616.294,176,0.859,0.835
1616.563,168,0.82,0.835
1616.832,174,0.85,0.83
1617.101,166,0.811,0.83
1617.37,171,0.835,0.825
1617.639,170,0.83,0.825
1617.908,169,0.825,0.825
1618.177,168,0.82,0.825
1618.446,169,0.825,0.825
1618.715,169,0.825,0.825
1618.984,171,0.835,0.835
1619.253,171,0.835,0.835
1619.522,171,0.835,0.835
1619.791,172,0.84,0.835
1620.06,170,0.83,0.83
1620.329,169,0.825,0.83
1620.598,170,0.83,0.83
1620.867,169,0.825,0.825
1621.136,168,0.82,0.825
1621.405,173,0.845,0.825
1621.674,166,0.811,0.82
1621.943,173,0.845,0.82
1622.212,167,0.815,0.82
1622.481,168,0.82,0.82
1622.75,169,0.825,0.825
1623.019,168,0.82,0.825
1623.288,172,0.84,0.825
1623.557,171,0.835,0.825
1623.826,169,0.825,0.825
1624.095,168,0.82,0.825
1624.364,170,0.83,0.825
1624.633,168,0.82,0.825
1624.902,169,0.825,0.82
1625.171,166,0.811,0.825
1625.44,170,0.83,0.825
1625.709,166,0.811,0.825
1625.978,169,0.825,0.825
1626.247,172,0.84,0.825
1626.516,173,0.845,0.825
1626.785,169,0.825,0.825
1627.054,168,0.82,0.835
1627.323,174,0.85,0.83
1627.592,168,0.82,0.83
1627.861,171,0.835,0.83
1628.13,170,0.83,0.83
1628.399,173,0.845,0.82
