Time (s),Raw ADC,Voltage (V),Voltage_Filtered
90.193,160,0.781,0.781
90.457,162,0.791,0.781
90.721,159,0.776,0.786
90.985,158,0.771,0.781
91.249,169,0.825,0.781
91.513,161,0.786,0.776
91.777,160,0.781,0.781
92.041,158,0.771,0.786
92.305,159,0.776,0.781
92.569,171,0.835,0.776
92.833,161,0.786,0.776
93.097,159,0.776,0.781
93.361,158,0.771,0.781
93.625,160,0.781,0.781
93.889,163,0.796,0.781
94.153,160,0.781,0.781
94.417,158,0.771,0.786
94.681,163,0.796,0.786
94.945,161,0.786,0.781
95.209,161,0.786,0.786
95.473,159,0.776,0.786
95.737,158,0.771,0.786
96.001,164,0.801,0.781
96.265,161,0.786,0.781
96.529,160,0.781,0.781
96.793,158,0.771,0.786
97.057,160,0.781,0.781
97.321,167,0.815,0.781
97.585,161,0.786,0.781
97.849,159,0.776,0.786
98.113,158,0.771,0.786
98.377,161,0.786,0.781
98.641,163,0.796,0.781
98.905,160,0.781,0.786
99.169,158,0.771,0.786
99.433,168,0.82,0.781
99.697,161,0.786,0.781
99.961,160,0.781,0.781
100.225,158,0.771,0.781
100.492,161,0.786,0.781
100.759,160,0.781,0.781
101.026,159,0.776,0.781
101.293,162,0.791,0.781
101.56,158,0.771,0.776
101.827,161,0.786,0.776
102.094,159,0.776,0.776
102.361,159,0.776,0.776
102.628,161,0.786,0.776
102.895,158,0.771,0.776
103.162,162,0.791,0.781
103.429,159,0.776,0.781
103.696,160,0.781,0.781
103.963,161,0.786,0.781
104.23,158,0.771,0.781
104.497,166,0.811,0.781
104.764,158,0.771,0.786
105.031,169,0.825,0.786
105.298,160,0.781,0.786
105.565,162,0.791,0.781
105.832,161,0.786,0.781
106.099,158,0.771,0.781
106.366,160,0.781,0.781
106.633,160,0.781,0.781
106.9,159,0.776,0.781
107.167,162,0.791,0.781
107.434,158,0.771,0.776
107.701,161,0.786,0.776
107.968,159,0.776,0.776
108.235,159,0.776,0.776
108.502,161,0.786,0.776
108.769,158,0.771,0.776
109.036,161,0.786,0.781
109.303,159,0.776,0.781
109.57,160,0.781,0.781
109.837,160,0.781,0.781
110.104,158,0.771,0.781
110.371,162,0.791,0.781
110.638,158,0.771,0.781
110.905,160,0.781,0.781
111.172,160,0.781,0.781
111.439,159,0.776,0.781
111.706,171,0.835,0.781
111.973,158,0.771,0.776
112.24,162,0.791,0.771
