Time (s),Raw ADC,Voltage (V)
38.449,158,0.771
38.713,161,0.786
38.977,161,0.786
39.241,160,0.781
39.505,158,0.771
39.769,159,0.776
40.033,161,0.786
40.297,161,0.786
40.561,159,0.776
40.825,158,0.771
41.089,160,0.781
41.353,162,0.791
41.617,160,0.781
41.881,158,0.771
42.145,162,0.791
42.409,161,0.786
42.673,161,0.786
42.937,159,0.776
43.201,158,0.771
43.465,161,0.786
43.729,161,0.786
43.993,160,0.781
44.257,158,0.771
44.521,159,0.776
44.785,161,0.786
45.049,161,0.786
45.313,158,0.771
45.577,160,0.781
45.841,160,0.781
46.105,162,0.791
46.369,159,0.776
46.633,158,0.771
46.897,161,0.786
47.161,161,0.786
47.425,160,0.781
47.689,158,0.771
47.953,159,0.776
48.217,161,0.786
48.481,161,0.786
48.745,159,0.776
49.009,158,0.771
49.273,160,0.781
49.537,161,0.786
49.801,160,0.781
50.065,158,0.771
50.329,160,0.781
50.593,168,0.82
50.857,161,0.786
51.121,159,0.776
51.385,158,0.771
51.649,160,0.781
51.913,163,0.796
52.177,159,0.776
52.441,158,0.771
52.705,167,0.815
52.969,161,0.786
53.233,160,0.781
53.497,158,0.771
53.761,159,0.776
54.025,166,0.811
54.289,161,0.786
54.553,159,0.776
54.817,158,0.771
55.081,160,0.781
55.345,163,0.796
55.609,160,0.781
55.873,158,0.771
56.137,168,0.82
56.401,161,0.786
56.665,161,0.786
56.929,159,0.776
57.193,158,0.771
57.457,161,0.786
57.721,161,0.786
57.985,160,0.781
58.249,158,0.771
58.513,160,0.781
58.777,161,0.786
59.041,160,0.781
59.305,158,0.771
59.569,159,0.776
59.833,160,0.781
60.097,161,0.786
60.361,159,0.776
60.625,158,0.771
60.889,160,0.781
61.153,166,0.811
61.417,160,0.781
61.681,158,0.771
61.945,165,0.806
62.209,161,0.786
62.473,161,0.786
62.737,159,0.776
63.001,158,0.771
63.265,163,0.796
63.529,161,0.786
63.793,160,0.781
64.057,158,0.771
64.321,160,0.781
64.585,161,0.786
64.849,161,0.786
65.113,158,0.771
65.377,163,0.796
65.641,160,0.781
65.905,162,0.791
66.169,159,0.776
66.433,158,0.771
66.697,160,0.781
66.961,165,0.806
67.225,160,0.781
67.489,158,0.771
67.753,159,0.776
68.017,161,0.786
68.281,161,0.786
68.545,159,0.776
68.809,158,0.771
69.073,160,0.781
69.337,161,0.786
69.601,160,0.781
69.865,158,0.771
70.129,160,0.781
70.393,161,0.786
70.657,161,0.786
70.921,158,0.771
71.185,158,0.771
71.449,161,0.786
71.713,170,0.83
71.977,160,0.781
72.241,158,0.771
72.505,159,0.776
72.769,161,0.786
73.033,161,0.786
73.297,158,0.771
73.561,159,0.776
73.825,160,0.781
74.089,162,0.791
74.353,159,0.776
74.617,158,0.771
74.881,160,0.781
75.145,168,0.82
75.409,160,0.781
75.673,158,0.771
75.937,159,0.776
76.201,161,0.786
76.465,161,0.786
76.729,159,0.776
76.993,158,0.771
77.257,160,0.781
77.521,161,0.786
77.785,160,0.781
78.049,158,0.771
78.313,160,0.781
78.577,160,0.781
78.841,161,0.786
79.105,159,0.776
79.369,158,0.771
79.633,161,0.786
79.897,165,0.806
80.161,160,0.781
80.425,158,0.771
80.689,159,0.776
80.953,161,0.786
81.217,161,0.786
81.481,158,0.771
81.745,160,0.781
82.009,160,0.781
82.273,162,0.791
82.537,159,0.776
82.801,158,0.771
83.065,162,0.791
83.329,161,0.786
83.593,160,0.781
83.857,158,0.771
84.121,159,0.776
84.385,161,0.786
84.649,161,0.786
84.913,159,0.776
85.177,158,0.771
85.441,160,0.781
85.705,162,0.791
85.969,160,0.781
86.233,158,0.771
86.497,164,0.801
86.761,161,0.786
87.025,161,0.786
87.289,159,0.776
87.553,158,0.771
87.817,162,0.791
88.081,161,0.786
88.345,160,0.781
88.609,158,0.771
88.873,159,0.776
89.137,161,0.786
89.401,161,0.786
89.665,158,0.771
89.929,168,0.82
90.193,160,0.781
90.457,162,0.791
90.721,159,0.776
90.985,158,0.771
91.249,169,0.825
91.513,161,0.786
91.777,160,0.781
92.041,158,0.771
92.305,159,0.776
92.569,171,0.835
92.833,161,0.786
93.097,159,0.776
93.361,158,0.771
93.625,160,0.781
93.889,163,0.796
94.153,160,0.781
94.417,158,0.771
94.681,163,0.796
94.945,161,0.786
95.209,161,0.786
95.473,159,0.776
95.737,158,0.771
96.001,164,0.801
96.265,161,0.786
96.529,160,0.781
96.793,158,0.771
97.057,160,0.781
97.321,167,0.815
97.585,161,0.786
97.849,159,0.776
98.113,158,0.771
98.377,161,0.786
98.641,163,0.796
98.905,160,0.781
99.169,158,0.771
99.433,168,0.82
99.697,161,0.786
99.961,160,0.781
100.225,158,0.771
100.492,161,0.786
100.759,160,0.781
101.026,159,0.776
101.293,162,0.791
101.56,158,0.771
101.827,161,0.786
102.094,159,0.776
102.361,159,0.776
102.628,161,0.786
102.895,158,0.771
103.162,162,0.791
103.429,159,0.776
103.696,160,0.781
103.963,161,0.786
104.23,158,0.771
104.497,166,0.811
104.764,158,0.771
105.031,169,0.825
105.298,160,0.781
105.565,162,0.791
105.832,161,0.786
106.099,158,0.771
106.366,160,0.781
106.633,160,0.781
106.9,159,0.776
107.167,162,0.791
107.434,158,0.771
107.701,161,0.786
107.968,159,0.776
108.235,159,0.776
108.502,161,0.786
108.769,158,0.771
109.036,161,0.786
109.303,159,0.776
109.57,160,0.781
109.837,160,0.781
110.104,158,0.771
110.371,162,0.791
110.638,158,0.771
110.905,160,0.781
111.172,160,0.781
111.439,159,0.776
111.706,171,0.835
111.973,158,0.771
112.24,162,0.791
