Time (s),Raw ADC,Voltage (V)
2258.156,97,0.474
2258.423,115,0.562
2258.692,97,0.474
2258.959,117,0.571
2259.228,98,0.479
2259.495,96,0.469
2259.762,98,0.479
2260.029,96,0.469
2260.296,97,0.474
2260.563,97,0.474
2260.83,96,0.469
2261.097,99,0.483
2261.364,95,0.464
2261.631,98,0.479
2261.898,98,0.479
2262.165,97,0.474
2262.432,105,0.513
2262.701,96,0.469
2262.968,100,0.488
2263.237,96,0.469
2263.504,99,0.483
2263.771,96,0.469
2264.038,98,0.479
2264.305,98,0.479
2264.572,96,0.469
2264.839,120,0.586
2265.108,95,0.464
2265.375,106,0.518
2265.644,96,0.469
2265.911,102,0.498
2266.18,96,0.469
2266.447,100,0.488
2266.716,96,0.469
2266.983,99,0.483
2267.25,98,0.479
2267.517,96,0.469
2267.784,98,0.479
2268.051,96,0.469
2268.318,97,0.474
2268.585,98,0.479
2268.852,115,0.562
2269.121,98,0.479
2269.388,96,0.469
2269.655,98,0.479
2269.922,96,0.469
2270.189,97,0.474
2270.456,98,0.479
2270.723,96,0.469
2270.99,99,0.483
2271.257,96,0.469
2271.524,98,0.479
2271.791,96,0.469
2272.058,97,0.474
2272.325,117,0.571
2272.594,96,0.469
2272.861,119,0.581
2273.13,96,0.469
2273.397,108,0.527
2273.666,96,0.469
2273.933,103,0.503
2274.202,96,0.469
2274.469,101,0.493
2274.738,96,0.469
2275.005,99,0.483
2275.272,98,0.479
2275.539,96,0.469
2275.806,98,0.479
2276.073,96,0.469
2276.34,109,0.532
2276.609,96,0.469
2276.876,115,0.562
2277.145,97,0.474
2277.412,117,0.571
2277.681,98,0.479
2277.948,109,0.532
2278.217,98,0.479
2278.484,96,0.469
2278.751,98,0.479
2279.018,96,0.469
2279.285,97,0.474
2279.552,98,0.479
2279.819,96,0.469
2280.086,100,0.488
2280.355,96,0.469
2280.622,99,0.483
2280.889,96,0.469
2281.156,98,0.479
2281.423,98,0.479
2281.69,96,0.469
2281.957,104,0.508
2282.226,96,0.469
2282.493,110,0.537
2282.762,96,0.469
2283.029,112,0.547
2283.298,96,0.469
2283.565,113,0.552
2283.834,96,0.469
2284.101,115,0.562
2284.37,97,0.474
2284.637,117,0.571
2284.906,97,0.474
2285.173,117,0.571
2285.442,98,0.479
2285.709,96,0.469
2285.976,98,0.479
2286.243,96,0.469
2286.51,97,0.474
2286.777,97,0.474
2287.044,96,0.469
2287.311,99,0.483
2287.578,96,0.469
2287.845,98,0.479
2288.112,98,0.479
2288.379,97,0.474
2288.646,98,0.479
2288.913,96,0.469
2289.18,114,0.557
2289.449,96,0.469
2289.716,118,0.576
2289.985,96,0.469
2290.252,105,0.513
2290.521,96,0.469
2290.788,101,0.493
2291.057,97,0.474
2291.324,100,0.488
2291.593,98,0.479
2291.86,95,0.464
2292.127,98,0.479
2292.394,96,0.469
2292.661,97,0.474
2292.928,97,0.474
2293.195,95,0.464
2293.462,99,0.483
2293.729,96,0.469
2293.996,98,0.479
2294.263,97,0.474
2294.53,96,0.469
2294.797,106,0.518
2295.066,96,0.469
2295.333,105,0.513
2295.602,96,0.469
2295.869,102,0.498
2296.138,96,0.469
2296.405,100,0.488
2296.674,95,0.464
2296.941,100,0.488
2297.21,96,0.469
2297.477,99,0.483
2297.744,98,0.479
2298.011,96,0.469
2298.278,98,0.479
2298.545,96,0.469
2298.812,97,0.474
2299.079,97,0.474
2299.346,96,0.469
2299.613,99,0.483
2299.88,96,0.469
2300.147,98,0.479
2300.414,97,0.474
2300.681,97,0.474
2300.948,110,0.537
2301.217,96,0.469
2301.484,112,0.547
2301.753,96,0.469
2302.02,115,0.562
2302.289,96,0.469
2302.556,118,0.576
2302.825,96,0.469
2303.092,112,0.547
2303.361,96,0.469
2303.628,106,0.518
2303.897,96,0.469
2304.164,106,0.518
2304.433,97,0.474
2304.7,103,0.503
2304.969,98,0.479
2305.236,96,0.469
2305.503,98,0.479
2305.77,96,0.469
2306.037,97,0.474
2306.304,97,0.474
2306.571,96,0.469
2306.838,99,0.483
2307.105,96,0.469
2307.372,98,0.479
2307.639,97,0.474
2307.906,97,0.474
2308.173,118,0.576
2308.442,96,0.469
2308.709,111,0.542
2308.978,96,0.469
2309.245,105,0.513
2309.514,96,0.469
2309.781,103,0.503
2310.05,96,0.469
2310.317,102,0.498
2310.586,96,0.469
2310.853,100,0.488
2311.122,97,0.474
2311.389,98,0.479
2311.656,98,0.479
2311.923,95,0.464
2312.19,98,0.479
2312.457,96,0.469
2312.724,97,0.474
2312.991,98,0.479
2313.258,96,0.469
2313.525,98,0.479
2313.792,96,0.469
2314.059,98,0.479
2314.326,97,0.474
2314.593,95,0.464
2314.86,109,0.532
2315.129,95,0.464
2315.396,110,0.537
2315.665,96,0.469
2315.932,111,0.542
2316.201,96,0.469
2316.468,110,0.537
2316.737,96,0.469
2317.004,118,0.576
2317.273,97,0.474
2317.54,112,0.547
2317.809,97,0.474
2318.076,113,0.552
2318.345,98,0.479
2318.612,96,0.469
2318.879,98,0.479
2319.146,96,0.469
2319.413,97,0.474
2319.68,98,0.479
2319.947,96,0.469
2320.214,113,0.552
2320.483,96,0.469
2320.75,119,0.581
2321.019,96,0.469
2321.286,117,0.571
2321.555,96,0.469
2321.822,113,0.552
2322.091,96,0.469
2322.358,110,0.537
2322.627,97,0.474
2322.894,107,0.522
2323.163,97,0.474
2323.43,95,0.464
2323.697,98,0.479
2323.964,95,0.464
2324.231,98,0.479
2324.498,97,0.474
2324.765,97,0.474
2325.032,98,0.479
2325.299,95,0.464
2325.566,97,0.474
2325.833,97,0.474
2326.1,96,0.469
2326.367,99,0.483
2326.634,96,0.469
2326.901,98,0.479
2327.168,96,0.469
2327.435,97,0.474
2327.702,98,0.479
2327.969,96,0.469
2328.236,119,0.581
2328.505,96,0.469
2328.772,117,0.571
2329.041,96,0.469
2329.308,114,0.557
2329.577,96,0.469
2329.844,115,0.562
2330.113,97,0.474
2330.38,116,0.566
2330.649,97,0.474
2330.916,116,0.566
2331.185,98,0.479
2331.452,96,0.469
2331.719,98,0.479
2331.986,96,0.469
2332.253,97,0.474
2332.52,97,0.474
2332.787,96,0.469
2333.054,109,0.532
2333.323,95,0.464
2333.59,110,0.537
2333.859,96,0.469
2334.126,113,0.552
2334.395,95,0.464
2334.662,118,0.576
