Time (s),Raw ADC,Voltage (V)
981.859,238,1.162
982.126,239,1.167
982.393,236,1.152
982.66,243,1.187
982.927,237,1.157
983.194,243,1.187
983.461,239,1.167
983.728,236,1.152
983.995,239,1.167
984.262,236,1.152
984.529,238,1.162
984.796,238,1.162
985.063,243,1.187
985.33,239,1.167
985.597,236,1.152
985.864,238,1.162
986.131,238,1.162
986.398,237,1.157
986.665,240,1.172
986.932,236,1.152
987.199,239,1.167
987.466,237,1.157
987.733,237,1.157
988.0,239,1.167
988.267,236,1.152
988.534,239,1.167
988.801,237,1.157
989.068,238,1.162
989.335,239,1.167
989.602,236,1.152
989.869,240,1.172
990.136,236,1.152
990.403,239,1.167
990.67,238,1.162
990.937,237,1.157
991.204,240,1.172
991.471,236,1.152
991.738,239,1.167
992.005,238,1.162
992.272,238,1.162
992.539,239,1.167
992.806,236,1.152
993.073,240,1.172
993.34,237,1.157
993.607,238,1.162
993.874,239,1.167
994.141,236,1.152
994.408,241,1.177
994.675,236,1.152
994.942,239,1.167
995.209,238,1.162
995.476,237,1.157
995.743,247,1.206
996.01,236,1.152
996.277,240,1.172
996.544,238,1.162
996.811,238,1.162
997.078,239,1.167
997.345,236,1.152
997.612,242,1.182
997.879,237,1.157
998.146,239,1.167
998.413,239,1.167
998.68,236,1.152
