Time (s),Raw ADC,Voltage (V)
1207.145,113,0.552
1207.414,130,0.635
1207.683,113,0.552
1207.952,116,0.566
1208.221,114,0.557
1208.49,115,0.562
1208.759,115,0.562
1209.028,115,0.562
1209.297,115,0.562
1209.566,114,0.557
1209.835,115,0.562
1210.104,113,0.552
1210.373,127,0.62
1210.642,114,0.557
1210.911,130,0.635
1211.18,113,0.552
1211.449,123,0.601
1211.718,113,0.552
1211.987,116,0.566
1212.256,114,0.557
1212.525,115,0.562
1212.794,114,0.557
1213.063,114,0.557
1213.332,115,0.562
1213.601,114,0.557
1213.87,115,0.562
1214.139,113,0.552
1214.408,126,0.615
1214.677,113,0.552
1214.946,128,0.625
1215.215,113,0.552
1215.484,118,0.576
1215.753,113,0.552
1216.022,115,0.562
1216.291,114,0.557
1216.56,115,0.562
1216.829,115,0.562
1217.098,114,0.557
1217.367,120,0.586
1217.636,114,0.557
1217.905,129,0.63
1218.174,114,0.557
1218.443,122,0.596
1218.712,113,0.552
1218.981,118,0.576
1219.25,113,0.552
1219.519,117,0.571
1219.788,113,0.552
1220.057,116,0.566
1220.326,114,0.557
1220.595,115,0.562
1220.864,126,0.615
1221.133,114,0.557
1221.402,125,0.61
1221.671,114,0.557
1221.94,121,0.591
1222.209,114,0.557
1222.478,117,0.571
1222.747,114,0.557
1223.016,117,0.571
1223.285,113,0.552
1223.554,117,0.571
