Time (s),Raw ADC,Voltage (V)
2000.157,194,0.947
2000.426,193,0.942
2000.695,199,0.972
2000.964,192,0.937
2001.233,193,0.942
2001.502,193,0.942
2001.771,194,0.947
2002.04,194,0.947
2002.309,193,0.942
2002.578,194,0.947
2002.847,194,0.947
2003.116,194,0.947
2003.385,194,0.947
2003.654,194,0.947
2003.923,193,0.942
2004.192,191,0.933
2004.461,194,0.947
2004.73,194,0.947
2004.999,194,0.947
2005.268,194,0.947
2005.537,193,0.942
2005.806,194,0.947
2006.075,194,0.947
2006.344,195,0.952
2006.613,193,0.942
2006.882,197,0.962
2007.151,194,0.947
2007.42,193,0.942
2007.689,192,0.937
2007.958,194,0.947
2008.227,192,0.937
2008.496,193,0.942
2008.765,195,0.952
2009.034,195,0.952
2009.303,194,0.947
2009.572,197,0.962
2009.841,195,0.952
2010.11,194,0.947
2010.379,195,0.952
2010.648,193,0.942
2010.917,198,0.967
2011.186,192,0.937
2011.455,194,0.947
2011.724,194,0.947
2011.993,193,0.942
2012.262,195,0.952
2012.531,194,0.947
2012.8,194,0.947
2013.069,195,0.952
2013.338,193,0.942
2013.607,197,0.962
2013.876,194,0.947
2014.145,194,0.947
2014.414,195,0.952
2014.683,194,0.947
2014.952,195,0.952
2015.221,195,0.952
2015.49,194,0.947
2015.759,195,0.952
2016.028,194,0.947
2016.297,194,0.947
2016.566,193,0.942
2016.835,194,0.947
2017.104,195,0.952
2017.373,193,0.942
2017.642,194,0.947
2017.911,194,0.947
2018.18,194,0.947
2018.449,194,0.947
2018.718,195,0.952
2018.987,194,0.947
2019.256,195,0.952
2019.525,194,0.947
2019.794,197,0.962
2020.063,194,0.947
2020.332,194,0.947
2020.601,193,0.942
2020.87,194,0.947
2021.139,194,0.947
2021.408,192,0.937
2021.677,195,0.952
2021.946,192,0.937
2022.215,194,0.947
2022.484,192,0.937
2022.753,198,0.967
2023.022,194,0.947
2023.291,192,0.937
2023.56,193,0.942
2023.829,194,0.947
2024.098,194,0.947
2024.367,194,0.947
2024.636,194,0.947
2024.905,195,0.952
2025.174,192,0.937
2025.443,194,0.947
2025.712,194,0.947
2025.981,195,0.952
2026.25,194,0.947
2026.519,194,0.947
2026.788,194,0.947
2027.057,194,0.947
2027.326,195,0.952
2027.595,195,0.952
2027.864,194,0.947
2028.133,195,0.952
2028.402,195,0.952
2028.671,193,0.942
2028.94,194,0.947
2029.209,194,0.947
2029.478,193,0.942
2029.747,195,0.952
2030.016,195,0.952
2030.285,193,0.942
2030.554,196,0.957
2030.823,194,0.947
2031.092,194,0.947
2031.361,194,0.947
2031.63,193,0.942
2031.899,193,0.942
2032.168,195,0.952
2032.437,194,0.947
2032.706,193,0.942
2032.975,194,0.947
2033.244,194,0.947
2033.513,195,0.952
2033.782,194,0.947
2034.051,194,0.947
2034.32,194,0.947
2034.589,194,0.947
2034.858,195,0.952
2035.127,195,0.952
2035.396,193,0.942
2035.665,199,0.972
2035.934,193,0.942
2036.203,194,0.947
2036.472,193,0.942
2036.741,195,0.952
2037.01,193,0.942
2037.279,196,0.957
2037.548,193,0.942
2037.817,194,0.947
2038.086,194,0.947
2038.355,193,0.942
2038.624,198,0.967
2038.893,195,0.952
2039.162,194,0.947
2039.431,194,0.947
2039.7,195,0.952
2039.969,193,0.942
2040.238,194,0.947
2040.507,194,0.947
2040.776,198,0.967
2041.045,194,0.947
2041.314,195,0.952
2041.583,193,0.942
2041.852,193,0.942
2042.121,193,0.942
2042.39,195,0.952
