Time (s),Raw ADC,Voltage (V)
4700.892,364,1.777
4701.112,364,1.777
4701.332,361,1.763
4701.552,364,1.777
4701.772,364,1.777
4701.992,360,1.758
4702.212,364,1.777
4702.432,363,1.772
4702.652,359,1.753
4702.872,365,1.782
4703.092,364,1.777
4703.312,361,1.763
4703.532,365,1.782
4703.752,364,1.777
4703.972,362,1.768
4704.192,366,1.787
4704.412,365,1.782
4704.632,364,1.777
4704.852,368,1.797
4705.072,369,1.802
4705.292,372,1.816
4705.512,377,1.841
4705.732,385,1.88
4705.952,384,1.875
4706.172,369,1.802
4706.392,367,1.792
4706.612,373,1.821
4706.832,375,1.831
4707.052,360,1.758
4707.272,377,1.841
4707.492,384,1.875
4707.712,361,1.763
4707.932,385,1.88
4708.152,396,1.934
4708.372,363,1.772
4708.592,387,1.89
4708.812,388,1.895
4709.032,368,1.797
4709.252,376,1.836
4709.472,378,1.846
4709.692,376,1.836
4709.912,380,1.855
4710.132,381,1.86
4710.352,401,1.958
4710.572,399,1.948
4710.792,368,1.797
4711.012,370,1.807
4711.232,374,1.826
4711.452,361,1.763
4711.672,396,1.934
4711.892,421,2.056
4712.112,361,1.763
4712.332,414,2.021
4712.552,412,2.012
4712.772,385,1.88
4712.992,388,1.895
4713.212,380,1.855
4713.432,377,1.841
4713.652,379,1.851
4713.872,376,1.836
4714.092,374,1.826
4714.312,373,1.821
4714.532,370,1.807
4714.752,373,1.821
4714.972,373,1.821
4715.192,369,1.802
4715.412,373,1.821
4715.632,372,1.816
4715.852,368,1.797
4716.072,373,1.821
4716.292,372,1.816
4716.512,369,1.802
4716.732,372,1.816
4716.952,372,1.816
4717.172,370,1.807
4717.392,372,1.816
4717.612,384,1.875
4717.832,368,1.797
4718.052,424,2.07
4718.272,427,2.085
4718.492,386,1.885
4718.712,382,1.865
4718.932,376,1.836
4719.152,376,1.836
4719.372,374,1.826
4719.592,370,1.807
4719.812,373,1.821
4720.032,373,1.821
4720.252,367,1.792
4720.472,373,1.821
4720.692,373,1.821
4720.912,368,1.797
4721.132,373,1.821
4721.352,372,1.816
4721.572,370,1.807
4721.792,373,1.821
4722.012,371,1.812
4722.232,371,1.812
4722.452,392,1.914
4722.672,379,1.851
4722.892,373,1.821
4723.112,436,2.129
4723.332,398,1.943
4723.552,398,1.943
4723.772,397,1.938
4723.992,393,1.919
4724.212,397,1.938
4724.432,400,1.953
4724.652,388,1.895
4724.872,459,2.241
4725.092,391,1.909
4725.312,381,1.86
4725.532,383,1.87
4725.752,382,1.865
4725.972,382,1.865
4726.192,382,1.865
4726.412,385,1.88
4726.632,384,1.875
4726.852,387,1.89
4727.072,382,1.865
4727.292,385,1.88
4727.512,386,1.885
4727.732,415,2.026
4727.952,387,1.89
4728.172,393,1.919
4728.392,384,1.875
4728.612,378,1.846
4728.832,377,1.841
4729.052,374,1.826
4729.272,378,1.846
4729.492,377,1.841
4729.712,372,1.816
4729.932,377,1.841
4730.152,381,1.86
4730.372,376,1.836
4730.592,386,1.885
4730.812,415,2.026
4731.032,377,1.841
4731.252,395,1.929
4731.472,386,1.885
4731.692,379,1.851
4731.912,382,1.865
4732.132,391,1.909
4732.352,380,1.855
4732.572,382,1.865
4732.792,380,1.855
4733.012,382,1.865
4733.232,382,1.865
4733.452,379,1.851
4733.672,381,1.86
4733.892,414,2.021
4734.112,430,2.1
4734.332,387,1.89
4734.552,384,1.875
4734.772,380,1.855
4734.992,382,1.865
4735.212,381,1.86
4735.432,377,1.841
4735.652,382,1.865
4735.872,382,1.865
4736.092,377,1.841
4736.312,381,1.86
4736.532,380,1.855
4736.752,379,1.851
4736.972,420,2.051
4737.192,431,2.104
4737.412,380,1.855
4737.632,386,1.885
4737.852,381,1.86
4738.072,383,1.87
4738.292,382,1.865
4738.512,379,1.851
4738.732,382,1.865
4738.952,381,1.86
4739.172,377,1.841
4739.392,381,1.86
4739.612,381,1.86
4739.832,375,1.831
4740.052,432,2.109
4740.272,402,1.963
4740.492,377,1.841
4740.712,383,1.87
4740.932,381,1.86
4741.152,378,1.846
4741.372,382,1.865
4741.592,395,1.929
4741.812,394,1.924
4742.032,391,1.909
4742.252,414,2.021
4742.472,380,1.855
4742.692,392,1.914
4742.912,383,1.87
4743.132,388,1.895
4743.352,382,1.865
4743.572,379,1.851
4743.792,382,1.865
4744.012,382,1.865
4744.232,378,1.846
4744.452,381,1.86
4744.672,381,1.86
4744.892,399,1.948
4745.112,418,2.041
4745.332,387,1.89
4745.552,377,1.841
4745.772,382,1.865
4745.992,381,1.86
4746.212,378,1.846
4746.432,382,1.865
4746.652,381,1.86
4746.872,379,1.851
4747.092,382,1.865
4747.312,380,1.855
4747.532,381,1.86
4747.752,403,1.968
4747.972,385,1.88
4748.192,383,1.87
4748.412,382,1.865
4748.632,379,1.851
4748.852,382,1.865
4749.072,381,1.86
4749.292,378,1.846
4749.512,382,1.865
4749.732,381,1.86
4749.952,376,1.836
4750.172,381,1.86
4750.392,418,2.041
4750.612,376,1.836
4750.832,390,1.904
4751.052,383,1.87
4751.272,378,1.846
4751.492,382,1.865
4751.712,381,1.86
4751.932,384,1.875
4752.152,382,1.865
4752.372,380,1.855
4752.592,381,1.86
4752.812,381,1.86
4753.032,379,1.851
4753.252,381,1.86
4753.472,419,2.046
4753.692,429,2.095
4753.912,390,1.904
4754.132,384,1.875
4754.352,379,1.851
4754.572,382,1.865
4754.792,381,1.86
4755.012,375,1.831
4755.232,382,1.865
4755.452,382,1.865
4755.672,377,1.841
4755.892,381,1.86
