Time (s),Raw ADC,Voltage (V),Voltage_Filtered
2710.112,250,1.221,1.235
2710.332,274,1.338,1.226
2710.552,281,1.372,1.23
2710.772,251,1.226,1.23
2710.992,252,1.23,1.23
2711.212,250,1.221,1.23
2711.432,253,1.235,1.23
2711.652,252,1.23,1.23
2711.872,249,1.216,1.235
2712.092,292,1.426,1.23
2712.312,253,1.235,1.23
2712.532,248,1.211,1.23
2712.752,252,1.23,1.226
2712.972,251,1.226,1.226
2713.192,247,1.206,1.23
2713.412,298,1.455,1.226
2713.632,265,1.294,1.23
2713.852,246,1.201,1.23
2714.072,252,1.23,1.226
2714.292,251,1.226,1.226
2714.512,247,1.206,1.23
2714.732,252,1.23,1.226
2714.952,305,1.489,1.23
2715.172,249,1.216,1.23
2715.392,253,1.235,1.226
2715.612,251,1.226,1.226
2715.832,250,1.221,1.226
2716.052,252,1.23,1.226
2716.272,250,1.221,1.226
2716.492,251,1.226,1.226
2716.712,254,1.24,1.226
2716.932,250,1.221,1.23
2717.152,252,1.23,1.23
2717.372,252,1.23,1.23
2717.592,249,1.216,1.23
2717.812,279,1.362,1.23
2718.032,282,1.377,1.23
2718.252,250,1.221,1.23
2718.472,252,1.23,1.23
2718.692,252,1.23,1.23
2718.912,247,1.206,1.23
2719.132,252,1.23,1.23
2719.352,283,1.382,1.23
2719.572,250,1.221,1.23
2719.792,253,1.235,1.226
2720.012,251,1.226,1.226
2720.232,247,1.206,1.226
2720.452,252,1.23,1.221
2720.672,250,1.221,1.221
2720.892,248,1.211,1.226
2721.112,254,1.24,1.221
2721.332,251,1.226,1.226
2721.552,250,1.221,1.226
2721.772,252,1.23,1.226
2721.992,250,1.221,1.226
2722.212,251,1.226,1.23
2722.432,317,1.548,1.23
2722.652,252,1.23,1.23
2722.872,253,1.235,1.23
2723.092,252,1.23,1.23
2723.312,249,1.216,1.23
2723.532,252,1.23,1.23
2723.752,251,1.226,1.23
2723.972,294,1.436,1.235
2724.192,262,1.279,1.235
2724.412,253,1.235,1.235
2724.632,247,1.206,1.23
2724.852,252,1.23,1.226
2725.072,251,1.226,1.226
2725.292,247,1.206,1.23
2725.512,256,1.25,1.226
2725.732,316,1.543,1.235
2725.952,247,1.206,1.235
2726.172,253,1.235,1.226
2726.392,251,1.226,1.226
2726.612,249,1.216,1.226
2726.832,252,1.23,1.221
2727.052,250,1.221,1.221
2727.272,250,1.221,1.226
2727.492,259,1.265,1.226
2727.712,251,1.226,1.226
2727.932,251,1.226,1.226
2728.152,252,1.23,1.226
2728.372,249,1.216,1.226
2728.592,252,1.23,1.23
2728.812,251,1.226,1.23
2729.032,280,1.367,1.23
2729.252,253,1.235,1.23
2729.472,252,1.23,1.23
2729.692,247,1.206,1.23
2729.912,252,1.23,1.23
2730.132,251,1.226,1.23
2730.352,286,1.396,1.23
2730.572,263,1.284,1.23
2730.792,252,1.23,1.23
2731.012,246,1.201,1.23
2731.232,252,1.23,1.226
2731.452,251,1.226,1.226
2731.672,247,1.206,1.23
2731.892,252,1.23,1.226
2732.112,287,1.401,1.23
2732.332,249,1.216,1.23
2732.552,252,1.23,1.23
2732.772,252,1.23,1.23
2732.992,250,1.221,1.23
2733.212,252,1.23,1.23
2733.432,249,1.216,1.23
2733.652,252,1.23,1.23
2733.872,255,1.245,1.23
2734.092,249,1.216,1.23
2734.312,252,1.23,1.23
2734.532,255,1.245,1.23
2734.752,248,1.211,1.23
2734.972,252,1.23,1.23
2735.192,311,1.519,1.23
2735.412,252,1.23,1.23
2735.632,252,1.23,1.23
2735.852,252,1.23,1.23
2736.072,245,1.196,1.23
2736.292,252,1.23,1.23
2736.512,254,1.24,1.23
2736.732,247,1.206,1.23
2736.952,263,1.284,1.23
2737.172,252,1.23,1.211
2737.392,248,1.211,1.211
